tamp: 338. Current (mA): -5747
Time Stamp: 2571. Current (mA): -5236
Time Stamp: 4804. Current (mA): -4672
Time Stamp: 7037. Current (mA): -4055
Time Stamp: 9270. Current (mA): -3397
Time Stamp: 11503. Current (mA): -2672
Time Stamp: 13736. Current (mA): -2014
Time Stamp: 15969. Current (mA): -1597
Time Stamp: 18202. Current (mA): -1020
Time Stamp: 20435. Current (mA): -443
Time Stamp: 22668. Current (mA): 13
Time Stamp: 24901. Current (mA): 429
Time Stamp: 27134. Current (mA): 886
Time Stamp: 29367. Current (mA): 1154
Time Stamp: 31600. Current (mA): 1691
Time Stamp: 33833. Current (mA): 2188
Time Stamp: 36066. Current (mA): 3303
Time Stamp: 38299. Current (mA): 3732
Time Stamp: 40532. Current (mA): 4229
Time Stamp: 42765. Current (mA): 4901
Time Stamp: 44998. Current (mA): 5344
Time Stamp: 47231. Current (mA): 5787
Time Stamp: 49464. Current (mA): 6431
Time Stamp: 51697. Current (mA): 6942
Time Stamp: 53930. Current (mA): 7277
Time Stamp: 56163. Current (mA): 7962
Time Stamp: 58396. Current (mA): 8862
Time Stamp: 60629. Current (mA): 9171
Time Stamp: 62862. Current (mA): 9372
Time Stamp: 65095. Current (mA): 9923
Time Stamp: 67328. Current (mA): 10245
Time Stamp: 69561. Current (mA): 10299
Time Stamp: 71794. Current (mA): 10648
Time Stamp: 74027. Current (mA): 10889
Time Stamp: 76260. Current (mA): 10957
Time Stamp: 78493. Current (mA): 11064
Time Stamp: 80726. Current (mA): 11144
Time Stamp: 82959. Current (mA): 11198
Time Stamp: 85192. Current (mA): 11252
Time Stamp: 87425. Current (mA): 11306
Time Stamp: 89658. Current (mA): 11319
Time Stamp: 91891. Current (mA): 11332
Time Stamp: 94124. Current (mA): 11332
Time Stamp: 96357. Current (mA): 11292
Time Stamp: 98590. Current (mA): 11225
Time Stamp: 100823. Current (mA): 11118
Time Stamp: 103056. Current (mA): 11024
Time Stamp: 105289. Current (mA): 10916
Time Stamp: 107522. Current (mA): 10782
Time Stamp: 109755. Current (mA): 10621
Time Stamp: 111988. Current (mA): 10473
Time Stamp: 114221. Current (mA): 10272
Time Stamp: 116454. Current (mA): 10057
Time Stamp: 118687. Current (mA): 9855
Time Stamp: 120920. Current (mA): 9412
Time Stamp: 123153. Current (mA): 8714
Time Stamp: 125386. Current (mA): 8204
Time Stamp: 127619. Current (mA): 7734
Time Stamp: 129852. Current (mA): 7049
Time Stamp: 132085. Current (mA): 6499
Time Stamp: 134318. Current (mA): 6015
Time Stamp: 136551. Current (mA): 5478
Time Stamp: 138784. Current (mA): 4887
Time Stamp: 141017. Current (mA): 4283
Time Stamp: 143250. Current (mA): 3732
Time Stamp: 145483. Current (mA): 2940
Time Stamp: 147716. Current (mA): 2094
Time Stamp: 149949. Current (mA): 1759
Time Stamp: 152182. Current (mA): 1315
Time Stamp: 154415. Current (mA): 698
Time Stamp: 156648. Current (mA): 214
Time Stamp: 158881. Current (mA): -147
Time Stamp: 161114. Current (mA): -563
Time Stamp: 163347. Current (mA): -899
Time Stamp: 165580. Current (mA): -1571
Time Stamp: 167813. Current (mA): -2282
Time Stamp: 170046. Current (mA): -2846
Time Stamp: 172279. Current (mA): -3464
Time Stamp: 174512. Current (mA): -4108
Time Stamp: 176745. Current (mA): -4632
Time Stamp: 178978. Current (mA): -5075
Time Stamp: 181211. Current (mA): -5585
Time Stamp: 183444. Current (mA): -6203
Time Stamp: 185677. Current (mA): -6713
Time Stamp: 187910. Current (mA): -7224
Time Stamp: 190143. Current (mA): -7828
Time Stamp: 192376. Current (mA): -8244
Time Stamp: 194609. Current (mA): -8540
Time Stamp: 196842. Current (mA): -8862
Time Stamp: 199075. Current (mA): -9197
Time Stamp: 201308. Current (mA): -9453
Time Stamp: 203541. Current (mA): -9614
Time Stamp: 205774. Current (mA): -9815
Time Stamp: 208007. Current (mA): -10003
Time Stamp: 210240. Current (mA): -10137
Time Stamp: 212473. Current (mA): -10258
Time Stamp: 214706. Current (mA): -10299
Time Stamp: 216939. Current (mA): -10419
Time Stamp: 219172. Current (mA): -10473
Time Stamp: 221405. Current (mA): -10527
Time Stamp: 223638. Current (mA): -10581
Time Stamp: 225871. Current (mA): -10621
Time Stamp: 228104. Current (mA): -10648
Time Stamp: 230337. Current (mA): -10661
Time Stamp: 232570. Current (mA): -10688
Time Stamp: 234803. Current (mA): -10675
Time Stamp: 237036. Current (mA): -10648
Time Stamp: 239269. Current (mA): -10607
Time Stamp: 241502. Current (mA): -10352
Time Stamp: 243735. Current (mA): -10151
Time Stamp: 245968. Current (mA): -10057
Time Stamp: 248201. Current (mA): -9855
Time Stamp: 250434. Current (mA): -9600
Time Stamp: 252667. Current (mA): -9372
Time Stamp: 254900. Current (mA): -8848
Time Stamp: 257133. Current (mA): -8150
Time Stamp: 259366. Current (mA): -7667
Time Stamp: 261599. Current (mA): -7143
Time Stamp: 263832. Current (mA): -6499
Time Stamp: 266065. Current (mA): -5921

